Community,river_name,sample_n,species,date,length,lat,long,stock,FISHES_ID
Chisasibi,BeaverRiverArea,2746,Whitefish,22-08-2021,500,53.40821,-79.038759,Mixed,coclCHIm_2746-21
Chisasibi,BeaverRiverArea,2747,Whitefish,22-08-2021,510,53.40821,-79.038759,Mixed,coclCHIm_2747-21
Chisasibi,BeaverRiverArea,2748,Whitefish,22-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2748-21
Chisasibi,BeaverRiverArea,2749,Whitefish,22-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2749-21
Chisasibi,BeaverRiverArea,2750,Whitefish,22-08-2021,430,53.40821,-79.038759,Mixed,coclCHIm_2750-21
Chisasibi,BeaverRiverArea,2126,Whitefish,21-08-2021,430,53.40821,-79.038759,Mixed,coclCHIm_2126-21
Chisasibi,BeaverRiverArea,2127,Whitefish,21-08-2021,495,53.40821,-79.038759,Mixed,coclCHIm_2127-21
Chisasibi,BeaverRiverArea,2128,Whitefish,21-08-2021,440,53.40821,-79.038759,Mixed,coclCHIm_2128-21
Chisasibi,BeaverRiverArea,2129,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2129-21
Chisasibi,BeaverRiverArea,2130,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2130-21
Chisasibi,BeaverRiverArea,2131,Whitefish,21-08-2021,490,53.40821,-79.038759,Mixed,coclCHIm_2131-21
Chisasibi,BeaverRiverArea,2132,Whitefish,21-08-2021,410,53.40821,-79.038759,Mixed,coclCHIm_2132-21
Chisasibi,BeaverRiverArea,2133,Whitefish,21-08-2021,445,53.40821,-79.038759,Mixed,coclCHIm_2133-21
Chisasibi,BeaverRiverArea,2134,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2134-21
Chisasibi,BeaverRiverArea,2135,Whitefish,21-08-2021,420,53.40821,-79.038759,Mixed,coclCHIm_2135-21
Chisasibi,BeaverRiverArea,2136,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2136-21
Chisasibi,BeaverRiverArea,2137,Whitefish,21-08-2021,410,53.40821,-79.038759,Mixed,coclCHIm_2137-21
Chisasibi,BeaverRiverArea,2138,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2138-21
Chisasibi,BeaverRiverArea,2139,Whitefish,21-08-2021,430,53.40821,-79.038759,Mixed,coclCHIm_2139-21
Chisasibi,BeaverRiverArea,2140,Whitefish,21-08-2021,445,53.40821,-79.038759,Mixed,coclCHIm_2140-21
Chisasibi,BeaverRiverArea,2141,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2141-21
Chisasibi,BeaverRiverArea,2142,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2142-21
Chisasibi,BeaverRiverArea,2143,Whitefish,21-08-2021,430,53.40821,-79.038759,Mixed,coclCHIm_2143-21
Chisasibi,BeaverRiverArea,2144,Whitefish,21-08-2021,430,53.40821,-79.038759,Mixed,coclCHIm_2144-21
Chisasibi,BeaverRiverArea,2145,Whitefish,21-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2145-21
Chisasibi,BeaverRiverArea,2146,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2146-21
Chisasibi,BeaverRiverArea,2147,Whitefish,21-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2147-21
Chisasibi,BeaverRiverArea,2148,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2148-21
Chisasibi,BeaverRiverArea,2149,Whitefish,21-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2149-21
Chisasibi,BeaverRiverArea,2150,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2150-21
Chisasibi,BeaverRiverArea,2276,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2276-21
Chisasibi,BeaverRiverArea,2277,Whitefish,21-08-2021,455,53.40821,-79.038759,Mixed,coclCHIm_2277-21
Chisasibi,BeaverRiverArea,2278,Whitefish,21-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2278-21
Chisasibi,BeaverRiverArea,2279,Whitefish,21-08-2021,475,53.40821,-79.038759,Mixed,coclCHIm_2279-21
Chisasibi,BeaverRiverArea,2280,Whitefish,21-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2280-21
Chisasibi,BeaverRiverArea,2281,Whitefish,21-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2281-21
Chisasibi,BeaverRiverArea,2282,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2282-21
Chisasibi,BeaverRiverArea,2283,Whitefish,21-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2283-21
Chisasibi,BeaverRiverArea,2284,Whitefish,21-08-2021,465,53.40821,-79.038759,Mixed,coclCHIm_2284-21
Chisasibi,BeaverRiverArea,2285,Whitefish,21-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2285-21
Chisasibi,BeaverRiverArea,2286,Whitefish,21-08-2021,490,53.40821,-79.038759,Mixed,coclCHIm_2286-21
Chisasibi,BeaverRiverArea,2287,Whitefish,21-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2287-21
Chisasibi,BeaverRiverArea,2288,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2288-21
Chisasibi,BeaverRiverArea,2289,Whitefish,21-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2289-21
Chisasibi,BeaverRiverArea,2290,Whitefish,21-08-2021,465,53.40821,-79.038759,Mixed,coclCHIm_2290-21
Chisasibi,BeaverRiverArea,2291,Whitefish,21-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2291-21
Chisasibi,BeaverRiverArea,2292,Whitefish,21-08-2021,435,53.40821,-79.038759,Mixed,coclCHIm_2292-21
Chisasibi,BeaverRiverArea,2293,Whitefish,21-08-2021,420,53.40821,-79.038759,Mixed,coclCHIm_2293-21
Chisasibi,BeaverRiverArea,2294,Whitefish,22-08-2021,440,53.40821,-79.038759,Mixed,coclCHIm_2294-21
Chisasibi,BeaverRiverArea,2295,Whitefish,22-08-2021,480,53.40821,-79.038759,Mixed,coclCHIm_2295-21
Chisasibi,BeaverRiverArea,2296,Whitefish,22-08-2021,450,53.40821,-79.038759,Mixed,coclCHIm_2296-21
Chisasibi,BeaverRiverArea,2297,Whitefish,22-08-2021,425,53.40821,-79.038759,Mixed,coclCHIm_2297-21
Chisasibi,BeaverRiverArea,2298,Whitefish,22-08-2021,470,53.40821,-79.038759,Mixed,coclCHIm_2298-21
Chisasibi,BeaverRiverArea,2299,Whitefish,22-08-2021,485,53.40821,-79.038759,Mixed,coclCHIm_2299-21
Chisasibi,BeaverRiverArea,2300,Whitefish,22-08-2021,460,53.40821,-79.038759,Mixed,coclCHIm_2300-21
Chisasibi,BeaverRiverArea,4901,Cisco,23-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_4901-21
Chisasibi,BeaverRiverArea,4902,Cisco,23-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_4902-21
Chisasibi,BeaverRiverArea,4903,Cisco,23-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_4903-21
Chisasibi,BeaverRiverArea,4904,Cisco,23-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_4904-21
Chisasibi,BeaverRiverArea,4905,Cisco,23-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_4905-21
Chisasibi,BeaverRiverArea,4906,Cisco,23-08-2021,425,53.40821,-79.038759,Mixed,coarCHIm_4906-21
Chisasibi,BeaverRiverArea,4907,Cisco,23-08-2021,485,53.40821,-79.038759,Mixed,coarCHIm_4907-21
Chisasibi,BeaverRiverArea,4908,Cisco,23-08-2021,445,53.40821,-79.038759,Mixed,coarCHIm_4908-21
Chisasibi,BeaverRiverArea,4909,Cisco,23-08-2021,475,53.40821,-79.038759,Mixed,coarCHIm_4909-21
Chisasibi,BeaverRiverArea,4910,Cisco,23-08-2021,455,53.40821,-79.038759,Mixed,coarCHIm_4910-21
Chisasibi,BeaverRiverArea,4911,Cisco,23-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_4911-21
Chisasibi,BeaverRiverArea,4912,Cisco,23-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_4912-21
Chisasibi,BeaverRiverArea,4913,Cisco,23-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_4913-21
Chisasibi,BeaverRiverArea,4914,Cisco,23-08-2021,475,53.40821,-79.038759,Mixed,coarCHIm_4914-21
Chisasibi,BeaverRiverArea,4915,Cisco,23-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_4915-21
Chisasibi,BeaverRiverArea,4916,Cisco,23-08-2021,485,53.40821,-79.038759,Mixed,coarCHIm_4916-21
Chisasibi,BeaverRiverArea,4917,Cisco,23-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_4917-21
Chisasibi,BeaverRiverArea,4918,Cisco,23-08-2021,390,53.40821,-79.038759,Mixed,coarCHIm_4918-21
Chisasibi,BeaverRiverArea,4919,Cisco,23-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_4919-21
Chisasibi,BeaverRiverArea,4920,Cisco,23-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_4920-21
Chisasibi,BeaverRiverArea,4921,Cisco,23-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_4921-21
Chisasibi,BeaverRiverArea,4922,Cisco,23-08-2021,465,53.40821,-79.038759,Mixed,coarCHIm_4922-21
Chisasibi,BeaverRiverArea,4923,Cisco,23-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_4923-21
Chisasibi,BeaverRiverArea,4924,Cisco,23-08-2021,490,53.40821,-79.038759,Mixed,coarCHIm_4924-21
Chisasibi,BeaverRiverArea,4925,Cisco,23-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_4925-21
Chisasibi,BeaverRiverArea,5076,Cisco,24-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_5076-21
Chisasibi,BeaverRiverArea,5077,Cisco,24-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_5077-21
Chisasibi,BeaverRiverArea,5078,Cisco,24-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_5078-21
Chisasibi,BeaverRiverArea,5079,Cisco,24-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5079-21
Chisasibi,BeaverRiverArea,5080,Cisco,24-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5080-21
Chisasibi,BeaverRiverArea,5081,Cisco,24-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_5081-21
Chisasibi,BeaverRiverArea,5082,Cisco,24-08-2021,455,53.40821,-79.038759,Mixed,coarCHIm_5082-21
Chisasibi,BeaverRiverArea,5083,Cisco,24-08-2021,435,53.40821,-79.038759,Mixed,coarCHIm_5083-21
Chisasibi,BeaverRiverArea,5084,Cisco,24-08-2021,425,53.40821,-79.038759,Mixed,coarCHIm_5084-21
Chisasibi,BeaverRiverArea,5085,Cisco,24-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5085-21
Chisasibi,BeaverRiverArea,5086,Cisco,24-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_5086-21
Chisasibi,BeaverRiverArea,5087,Cisco,24-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5087-21
Chisasibi,BeaverRiverArea,5088,Cisco,24-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5088-21
Chisasibi,BeaverRiverArea,5089,Cisco,24-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5089-21
Chisasibi,BeaverRiverArea,5090,Cisco,24-08-2021,490,53.40821,-79.038759,Mixed,coarCHIm_5090-21
Chisasibi,BeaverRiverArea,5091,Cisco,24-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_5091-21
Chisasibi,BeaverRiverArea,5092,Cisco,24-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_5092-21
Chisasibi,BeaverRiverArea,5093,Cisco,24-08-2021,445,53.40821,-79.038759,Mixed,coarCHIm_5093-21
Chisasibi,BeaverRiverArea,5094,Cisco,24-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5094-21
Chisasibi,BeaverRiverArea,5095,Cisco,24-08-2021,425,53.40821,-79.038759,Mixed,coarCHIm_5095-21
Chisasibi,BeaverRiverArea,5096,Cisco,24-08-2021,395,53.40821,-79.038759,Mixed,coarCHIm_5096-21
Chisasibi,BeaverRiverArea,5097,Cisco,24-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_5097-21
Chisasibi,BeaverRiverArea,5098,Cisco,24-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_5098-21
Chisasibi,BeaverRiverArea,5099,Cisco,24-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_5099-21
Chisasibi,BeaverRiverArea,5700,Cisco,24-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5700-21
Chisasibi,BeaverRiverArea,5026,Cisco,25-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_5026-21
Chisasibi,BeaverRiverArea,5027,Cisco,25-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5027-21
Chisasibi,BeaverRiverArea,5028,Cisco,25-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5028-21
Chisasibi,BeaverRiverArea,5029,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5029-21
Chisasibi,BeaverRiverArea,5030,Cisco,25-08-2021,485,53.40821,-79.038759,Mixed,coarCHIm_5030-21
Chisasibi,BeaverRiverArea,5031,Cisco,25-08-2021,385,53.40821,-79.038759,Mixed,coarCHIm_5031-21
Chisasibi,BeaverRiverArea,5032,Cisco,25-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_5032-21
Chisasibi,BeaverRiverArea,5033,Cisco,25-08-2021,475,53.40821,-79.038759,Mixed,coarCHIm_5033-21
Chisasibi,BeaverRiverArea,5034,Cisco,25-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5034-21
Chisasibi,BeaverRiverArea,5035,Cisco,25-08-2021,455,53.40821,-79.038759,Mixed,coarCHIm_5035-21
Chisasibi,BeaverRiverArea,5036,Cisco,25-08-2021,410,53.40821,-79.038759,Mixed,coarCHIm_5036-21
Chisasibi,BeaverRiverArea,5037,Cisco,25-08-2021,435,53.40821,-79.038759,Mixed,coarCHIm_5037-21
Chisasibi,BeaverRiverArea,5038,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5038-21
Chisasibi,BeaverRiverArea,5039,Cisco,25-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_5039-21
Chisasibi,BeaverRiverArea,5040,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5040-21
Chisasibi,BeaverRiverArea,5041,Cisco,25-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_5041-21
Chisasibi,BeaverRiverArea,5042,Cisco,25-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_5042-21
Chisasibi,BeaverRiverArea,5043,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5043-21
Chisasibi,BeaverRiverArea,5044,Cisco,25-08-2021,415,53.40821,-79.038759,Mixed,coarCHIm_5044-21
Chisasibi,BeaverRiverArea,5045,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5045-21
Chisasibi,BeaverRiverArea,5046,Cisco,25-08-2021,465,53.40821,-79.038759,Mixed,coarCHIm_5046-21
Chisasibi,BeaverRiverArea,5047,Cisco,25-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_5047-21
Chisasibi,BeaverRiverArea,5048,Cisco,25-08-2021,435,53.40821,-79.038759,Mixed,coarCHIm_5048-21
Chisasibi,BeaverRiverArea,5049,Cisco,25-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_5049-21
Chisasibi,BeaverRiverArea,5050,Cisco,25-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_5050-21
Chisasibi,BeaverRiverArea,2426,Cisco,21-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_2426-21
Chisasibi,BeaverRiverArea,2427,Cisco,21-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_2427-21
Chisasibi,BeaverRiverArea,2428,Cisco,21-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_2428-21
Chisasibi,BeaverRiverArea,2429,Cisco,21-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_2429-21
Chisasibi,BeaverRiverArea,2430,Cisco,21-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_2430-21
Chisasibi,BeaverRiverArea,2431,Cisco,21-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_2431-21
Chisasibi,BeaverRiverArea,2432,Cisco,21-08-2021,400,53.40821,-79.038759,Mixed,coarCHIm_2432-21
Chisasibi,BeaverRiverArea,2433,Cisco,21-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_2433-21
Chisasibi,BeaverRiverArea,2434,Cisco,21-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_2434-21
Chisasibi,BeaverRiverArea,2435,Cisco,21-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_2435-21
Chisasibi,BeaverRiverArea,2436,Cisco,21-08-2021,445,53.40821,-79.038759,Mixed,coarCHIm_2436-21
Chisasibi,BeaverRiverArea,2437,Cisco,21-08-2021,410,53.40821,-79.038759,Mixed,coarCHIm_2437-21
Chisasibi,BeaverRiverArea,2438,Cisco,21-08-2021,425,53.40821,-79.038759,Mixed,coarCHIm_2438-21
Chisasibi,BeaverRiverArea,2439,Cisco,21-08-2021,440,53.40821,-79.038759,Mixed,coarCHIm_2439-21
Chisasibi,BeaverRiverArea,2440,Cisco,21-08-2021,400,53.40821,-79.038759,Mixed,coarCHIm_2440-21
Chisasibi,BeaverRiverArea,2441,Cisco,22-08-2021,480,53.40821,-79.038759,Mixed,coarCHIm_2441-21
Chisasibi,BeaverRiverArea,2442,Cisco,22-08-2021,470,53.40821,-79.038759,Mixed,coarCHIm_2442-21
Chisasibi,BeaverRiverArea,2443,Cisco,22-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_2443-21
Chisasibi,BeaverRiverArea,2444,Cisco,22-08-2021,420,53.40821,-79.038759,Mixed,coarCHIm_2444-21
Chisasibi,BeaverRiverArea,2445,Cisco,22-08-2021,450,53.40821,-79.038759,Mixed,coarCHIm_2445-21
Chisasibi,BeaverRiverArea,2446,Cisco,22-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_2446-21
Chisasibi,BeaverRiverArea,2447,Cisco,22-08-2021,465,53.40821,-79.038759,Mixed,coarCHIm_2447-21
Chisasibi,BeaverRiverArea,2448,Cisco,22-08-2021,415,53.40821,-79.038759,Mixed,coarCHIm_2448-21
Chisasibi,BeaverRiverArea,2449,Cisco,22-08-2021,430,53.40821,-79.038759,Mixed,coarCHIm_2449-21
Chisasibi,BeaverRiverArea,2450,Cisco,22-08-2021,460,53.40821,-79.038759,Mixed,coarCHIm_2450-21
Chisasibi,BeaverRiverArea,2801,Cisco,22-08-2021,440,53.40647,-79.033438,Mixed,coarCHIm_2801-21
Chisasibi,BeaverRiverArea,2802,Cisco,22-08-2021,450,53.40647,-79.033438,Mixed,coarCHIm_2802-21
Chisasibi,BeaverRiverArea,2803,Cisco,22-08-2021,440,53.40647,-79.033438,Mixed,coarCHIm_2803-21
Chisasibi,BeaverRiverArea,2804,Cisco,22-08-2021,445,53.40647,-79.033438,Mixed,coarCHIm_2804-21
Chisasibi,BeaverRiverArea,2805,Cisco,22-08-2021,430,53.40647,-79.033438,Mixed,coarCHIm_2805-21
Chisasibi,BeaverRiverArea,2806,Cisco,22-08-2021,520,53.40647,-79.033438,Mixed,coarCHIm_2806-21
Chisasibi,BeaverRiverArea,2807,Cisco,22-08-2021,440,53.40647,-79.033438,Mixed,coarCHIm_2807-21
Chisasibi,BeaverRiverArea,2808,Cisco,22-08-2021,430,53.40647,-79.033438,Mixed,coarCHIm_2808-21
Chisasibi,BeaverRiverArea,2809,Cisco,22-08-2021,450,53.40647,-79.033438,Mixed,coarCHIm_2809-21
Chisasibi,BeaverRiverArea,2810,Cisco,22-08-2021,400,53.40647,-79.033438,Mixed,coarCHIm_2810-21
Chisasibi,BeaverRiverArea,2811,Cisco,22-08-2021,435,53.40647,-79.033438,Mixed,coarCHIm_2811-21
Chisasibi,BeaverRiverArea,2812,Cisco,22-08-2021,420,53.40647,-79.033438,Mixed,coarCHIm_2812-21
Chisasibi,BeaverRiverArea,2813,Cisco,22-08-2021,435,53.40647,-79.033438,Mixed,coarCHIm_2813-21
Chisasibi,BeaverRiverArea,2814,Cisco,22-08-2021,420,53.40647,-79.033438,Mixed,coarCHIm_2814-21
Chisasibi,BeaverRiverArea,2815,Cisco,22-08-2021,425,53.40647,-79.033438,Mixed,coarCHIm_2815-21
Chisasibi,BeaverRiverArea,2816,Cisco,22-08-2021,395,53.40647,-79.033438,Mixed,coarCHIm_2816-21
Chisasibi,BeaverRiverArea,2817,Cisco,22-08-2021,450,53.40647,-79.033438,Mixed,coarCHIm_2817-21
Chisasibi,BeaverRiverArea,2818,Cisco,22-08-2021,440,53.40647,-79.033438,Mixed,coarCHIm_2818-21
Chisasibi,BeaverRiverArea,2819,Cisco,22-08-2021,435,53.40647,-79.033438,Mixed,coarCHIm_2819-21
Chisasibi,BeaverRiverArea,2820,Cisco,22-08-2021,425,53.40647,-79.033438,Mixed,coarCHIm_2820-21
Chisasibi,BeaverRiverArea,2821,Cisco,22-08-2021,440,53.40647,-79.033438,Mixed,coarCHIm_2821-21
Chisasibi,BeaverRiverArea,2822,Cisco,22-08-2021,450,53.40647,-79.033438,Mixed,coarCHIm_2822-21
Chisasibi,BeaverRiverArea,2823,Cisco,22-08-2021,420,53.40647,-79.033438,Mixed,coarCHIm_2823-21
Chisasibi,BeaverRiverArea,2824,Cisco,22-08-2021,400,53.40647,-79.033438,Mixed,coarCHIm_2824-21
Chisasibi,BeaverRiverArea,2825,Cisco,22-08-2021,410,53.40647,-79.033438,Mixed,coarCHIm_2825-21
Chisasibi,BeaverRiverArea,1976,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1976-21
Chisasibi,BeaverRiverArea,1977,Whitefish,21-08-2021,440,53.40647,-79.033438,Mixed,coclCHIm_1977-21
Chisasibi,BeaverRiverArea,1978,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1978-21
Chisasibi,BeaverRiverArea,1979,Whitefish,21-08-2021,490,53.40647,-79.033438,Mixed,coclCHIm_1979-21
Chisasibi,BeaverRiverArea,1980,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1980-21
Chisasibi,BeaverRiverArea,1981,Whitefish,21-08-2021,450,53.40647,-79.033438,Mixed,coclCHIm_1981-21
Chisasibi,BeaverRiverArea,1982,Whitefish,21-08-2021,450,53.40647,-79.033438,Mixed,coclCHIm_1982-21
Chisasibi,BeaverRiverArea,1983,Whitefish,21-08-2021,410,53.40647,-79.033438,Mixed,coclCHIm_1983-21
Chisasibi,BeaverRiverArea,1984,Whitefish,21-08-2021,465,53.40647,-79.033438,Mixed,coclCHIm_1984-21
Chisasibi,BeaverRiverArea,1985,Whitefish,21-08-2021,450,53.40647,-79.033438,Mixed,coclCHIm_1985-21
Chisasibi,BeaverRiverArea,1986,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1986-21
Chisasibi,BeaverRiverArea,1987,Whitefish,21-08-2021,475,53.40647,-79.033438,Mixed,coclCHIm_1987-21
Chisasibi,BeaverRiverArea,1988,Whitefish,21-08-2021,445,53.40647,-79.033438,Mixed,coclCHIm_1988-21
Chisasibi,BeaverRiverArea,1989,Whitefish,21-08-2021,465,53.40647,-79.033438,Mixed,coclCHIm_1989-21
Chisasibi,BeaverRiverArea,1990,Whitefish,21-08-2021,430,53.40647,-79.033438,Mixed,coclCHIm_1990-21
Chisasibi,BeaverRiverArea,1991,Whitefish,21-08-2021,430,53.40647,-79.033438,Mixed,coclCHIm_1991-21
Chisasibi,BeaverRiverArea,1992,Whitefish,21-08-2021,420,53.40647,-79.033438,Mixed,coclCHIm_1992-21
Chisasibi,BeaverRiverArea,1993,Whitefish,21-08-2021,440,53.40647,-79.033438,Mixed,coclCHIm_1993-21
Chisasibi,BeaverRiverArea,1994,Whitefish,21-08-2021,430,53.40647,-79.033438,Mixed,coclCHIm_1994-21
Chisasibi,BeaverRiverArea,1995,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1995-21
Chisasibi,BeaverRiverArea,1996,Whitefish,21-08-2021,430,53.40647,-79.033438,Mixed,coclCHIm_1996-21
Chisasibi,BeaverRiverArea,1997,Whitefish,21-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_1997-21
Chisasibi,BeaverRiverArea,1998,Whitefish,21-08-2021,435,53.40647,-79.033438,Mixed,coclCHIm_1998-21
Chisasibi,BeaverRiverArea,1999,Whitefish,21-08-2021,440,53.40647,-79.033438,Mixed,coclCHIm_1999-21
Chisasibi,BeaverRiverArea,2000,Whitefish,21-08-2021,440,53.40647,-79.033438,Mixed,coclCHIm_2000-21
Chisasibi,BeaverRiverArea,2651,Whitefish,22-08-2021,NA,53.40647,-79.033438,Mixed,coclCHIm_2651-21
Chisasibi,BeaverRiverArea,2652,Whitefish,22-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_2652-21
Chisasibi,BeaverRiverArea,2653,Whitefish,22-08-2021,470,53.40647,-79.033438,Mixed,coclCHIm_2653-21
Chisasibi,BeaverRiverArea,2654,Whitefish,22-08-2021,475,53.40647,-79.033438,Mixed,coclCHIm_2654-21
Chisasibi,BeaverRiverArea,2655,Whitefish,22-08-2021,410,53.40647,-79.033438,Mixed,coclCHIm_2655-21
Chisasibi,BeaverRiverArea,2656,Whitefish,22-08-2021,470,53.40647,-79.033438,Mixed,coclCHIm_2656-21
Chisasibi,BeaverRiverArea,2657,Whitefish,22-08-2021,425,53.40647,-79.033438,Mixed,coclCHIm_2657-21
Chisasibi,BeaverRiverArea,2658,Whitefish,22-08-2021,475,53.40647,-79.033438,Mixed,coclCHIm_2658-21
Chisasibi,BeaverRiverArea,2659,Whitefish,22-08-2021,450,53.40647,-79.033438,Mixed,coclCHIm_2659-21
Chisasibi,BeaverRiverArea,2660,Whitefish,22-08-2021,475,53.40647,-79.033438,Mixed,coclCHIm_2660-21
Chisasibi,BeaverRiverArea,2661,Whitefish,22-08-2021,465,53.40647,-79.033438,Mixed,coclCHIm_2661-21
Chisasibi,BeaverRiverArea,2662,Whitefish,22-08-2021,430,53.40647,-79.033438,Mixed,coclCHIm_2662-21
Chisasibi,BeaverRiverArea,2663,Whitefish,22-08-2021,455,53.40647,-79.033438,Mixed,coclCHIm_2663-21
Chisasibi,BeaverRiverArea,2664,Whitefish,22-08-2021,450,53.40647,-79.033438,Mixed,coclCHIm_2664-21
Chisasibi,BeaverRiverArea,2665,Whitefish,22-08-2021,460,53.40647,-79.033438,Mixed,coclCHIm_2665-21
Chisasibi,BeaverRiverArea,2666,Whitefish,22-08-2021,480,53.40647,-79.033438,Mixed,coclCHIm_2666-21
Chisasibi,BeaverRiverArea,2667,Whitefish,22-08-2021,435,53.40647,-79.033438,Mixed,coclCHIm_2667-21
Chisasibi,BeaverRiverArea,2668,Whitefish,22-08-2021,440,53.40647,-79.033438,Mixed,coclCHIm_2668-21
